Location,Lat,Long,UTC_Date,UTC_Time,Local_Date,Local_Time,Celsius,Volts,Msas,Status,MoonPhase,MoonElev,MoonIllum,SunElev,MinSince3pmStdTime,Msas_Avg,NightsSince_1118,RightAscensionHr,Galactic_Lat,Galactic_Long,J2000days,ResidStdErr
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-08,09:15:05,2023-07-08,04:15:05,25.1,5.06,17.86,1,-68.0,45.322,68.8,-25.282,0735,-1.000000,2014,  21.7898130, -17.9515526,  81.97645,8588.885475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-08,09:30:05,2023-07-08,04:30:05,25.4,5.06,17.91,1,-68.1,47.445,68.6,-23.106,0750,-1.000000,2014,  22.0404975, -20.0875120,  84.57996,8588.895891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-08,09:45:05,2023-07-08,04:45:05,25.4,5.06,18.65,1,-68.2,49.380,68.5,-20.813,0765,-1.000000,2014,  22.2911819, -22.1009161,  87.32663,8588.906308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-08,10:00:05,2023-07-08,05:00:05,25.4,5.06,18.23,1,-68.4,51.101,68.4,-18.412,0780,-1.000000,2014,  22.5418664, -23.9803787,  90.21985,8588.916725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-08,10:15:05,2023-07-08,05:15:05,25.1,5.06,18.17,1,-68.5,52.578,68.3,-15.915,0795,-1.000000,2014,  22.7925509, -25.7139915,  93.26099,8588.927141,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-08,10:30:05,2023-07-08,05:30:05,24.8,5.06,18.15,1,-68.7,53.780,68.2,-13.332,0810,-1.000000,2014,  23.0432354, -27.2895128,  96.44880,8588.937558,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-08,10:45:05,2023-07-08,05:45:05,24.4,5.06,17.33,1,-68.8,54.679,68.1,-10.670,0825,-1.000000,2014,  23.2939198, -28.6946224,  99.77890,8588.947975,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-08,11:00:05,2023-07-08,06:00:05,24.1,5.06,15.16,1,-68.9,55.251,68.0,-7.939,0840,-1.000000,2014,  23.5446043, -29.9172488, 103.24322,8588.958391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-08,11:15:05,2023-07-08,06:15:05,24.1,5.06,11.76,1,-69.1,55.481,67.9,-5.145,0855,-1.000000,2014,  23.7952888, -30.9459581, 106.82968,8588.968808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,02:00:05,2023-07-08,21:00:05,33.8,5.06,12.24,1,-77.1,-46.114,61.1,-5.371,0300,-1.000000,2015,  14.5856729,  67.0997432,  46.08906,8589.583391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,02:15:05,2023-07-08,21:15:05,33.1,5.06,15.85,1,-77.3,-43.454,61.0,-8.165,0315,-1.000000,2015,  14.8363574,  63.8410110,  46.13179,8589.593808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,02:30:05,2023-07-08,21:30:05,32.8,5.06,18.37,1,-77.4,-40.698,60.9,-10.895,0330,-1.000000,2015,  15.0870419,  60.5843252,  46.38276,8589.604225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,02:45:05,2023-07-08,21:45:05,32.5,5.06,19.73,1,-77.5,-37.862,60.8,-13.555,0345,-1.000000,2015,  15.3377264,  57.3321397,  46.78511,8589.614641,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,03:00:05,2023-07-08,22:00:05,32.2,5.06,20.02,1,-77.7,-34.960,60.7,-16.137,0360,-1.000000,2015,  15.5884108,  54.0864372,  47.30331,8589.625058,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,03:15:05,2023-07-08,22:15:05,31.9,5.06,20.05,1,-77.8,-32.002,60.6,-18.632,0375,20.095000,2015,  15.8390953,  50.8489556,  47.91438,8589.635475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,03:30:05,2023-07-08,22:30:05,31.5,5.06,20.06,1,-77.9,-28.998,60.4,-21.030,0390,20.095000,2015,  16.0897798,  47.6213156,  48.60315,8589.645891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,03:45:05,2023-07-08,22:45:05,31.2,5.06,20.07,1,-78.1,-25.954,60.3,-23.320,0405,20.095000,2015,  16.3404643,  44.4050980,  49.35948,8589.656308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,04:00:05,2023-07-08,23:00:05,30.9,5.06,20.09,1,-78.2,-22.879,60.2,-25.492,0420,20.095000,2015,  16.5911488,  41.2018952,  50.17667,8589.666725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,04:15:05,2023-07-08,23:15:05,30.6,5.06,20.10,1,-78.3,-19.776,60.1,-27.532,0435,20.095000,2015,  16.8418332,  38.0133486,  51.05045,8589.677141,1677.653747
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,04:30:05,2023-07-08,23:30:05,30.2,5.06,20.13,1,-78.5,-16.651,60.0,-29.426,0450,20.095000,2015,  17.0925177,  34.8411789,  51.97831,8589.687558,917.553822
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,04:45:05,2023-07-08,23:45:05,29.9,5.06,20.13,1,-78.6,-13.509,59.9,-31.162,0465,20.095000,2015,  17.3432022,  31.6872122,  52.95910,8589.697975,394.912055
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,05:00:05,2023-07-09,00:00:05,29.6,5.06,20.13,1,-78.7,-10.352,59.8,-32.723,0480,20.095000,2016,  17.5938867,  28.5534040,  53.99270,8589.708391,141.591244
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,05:15:05,2023-07-09,00:15:05,29.3,5.06,20.13,1,-78.9,-7.184,59.6,-34.095,0495,-1.000000,2016,  17.8445711,  25.4418640,  55.07988,8589.718808,108.329086
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,05:30:05,2023-07-09,00:30:05,29.0,5.06,20.13,1,-79.0,-4.009,59.5,-35.264,0510,-1.000000,2016,  18.0952556,  22.3548806,  56.22213,8589.729225,103.655578
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,05:45:05,2023-07-09,00:45:05,28.6,5.06,20.12,1,-79.2,-0.830,59.4,-36.217,0525,-1.000000,2016,  18.3459401,  19.2949474,  57.42160,8589.739641,97.211694
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,06:00:05,2023-07-09,01:00:05,28.3,5.06,20.04,1,-79.3,2.352,59.3,-36.941,0540,-1.000000,2015,  18.5966246,  16.2647919,  58.68102,8589.750058,87.333861
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,06:15:05,2023-07-09,01:15:05,28.0,5.06,19.94,1,-79.4,5.532,59.2,-37.427,0555,-1.000000,2015,  18.8473091,  13.2674060,  60.00368,8589.760475,75.015994
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,06:30:05,2023-07-09,01:30:05,27.7,5.06,19.86,1,-79.6,8.708,59.1,-37.670,0570,-1.000000,2015,  19.0979935,  10.3060803,  61.39338,8589.770891,62.641460
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,06:45:05,2023-07-09,01:45:05,27.3,5.06,19.80,1,-79.7,11.877,58.9,-37.664,0585,-1.000000,2015,  19.3486780,   7.3844412,  62.85442,8589.781308,49.821560
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,07:00:05,2023-07-09,02:00:05,27.3,5.06,19.76,1,-79.8,15.036,58.8,-37.411,0600,-1.000000,2015,  19.5993625,   4.5064906,  64.39159,8589.791725,41.471390
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,07:15:05,2023-07-09,02:15:05,27.0,5.06,19.72,1,-80.0,18.181,58.7,-36.913,0615,-1.000000,2015,  19.8500470,   1.6766504,  66.01018,8589.802141,35.375036
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,07:30:05,2023-07-09,02:30:05,26.7,5.06,19.68,1,-80.1,21.308,58.6,-36.178,0630,-1.000000,2015,  20.1007314,  -1.1001913,  67.71588,8589.812558,32.595972
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,07:45:05,2023-07-09,02:45:05,26.4,5.06,19.64,1,-80.2,24.414,58.5,-35.215,0645,-1.000000,2015,  20.3514159,  -3.8186304,  69.51486,8589.822975,32.823762
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,08:00:05,2023-07-09,03:00:05,26.1,5.06,19.60,1,-80.4,27.493,58.4,-34.036,0660,-1.000000,2015,  20.6021004,  -6.4726962,  71.41361,8589.833391,35.721084
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,08:15:05,2023-07-09,03:15:05,26.1,5.06,19.57,1,-80.5,30.540,58.3,-32.655,0675,-1.000000,2015,  20.8527849,  -9.0557997,  73.41893,8589.843808,210.897145
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,08:30:05,2023-07-09,03:30:05,26.1,5.06,19.53,1,-80.6,33.547,58.1,-31.086,0690,-1.000000,2015,  21.1034693, -11.5606859,  75.53783,8589.854225,374.797517
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,08:45:05,2023-07-09,03:45:05,26.1,5.06,19.48,1,-80.8,36.508,58.0,-29.343,0705,-1.000000,2015,  21.3541538, -13.9793903,  77.77734,8589.864641,745.839641
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,09:00:05,2023-07-09,04:00:05,25.7,5.06,19.42,1,-80.9,39.412,57.9,-27.441,0720,-1.000000,2015,  21.6048383, -16.3032066,  80.14434,8589.875058,1463.633924
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,09:15:05,2023-07-09,04:15:05,25.7,5.06,19.37,1,-81.0,42.249,57.8,-25.395,0735,-1.000000,2015,  21.8555228, -18.5226715,  82.64530,8589.885475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,09:30:05,2023-07-09,04:30:05,25.4,5.06,19.33,1,-81.2,45.004,57.7,-23.218,0750,-1.000000,2015,  22.1062073, -20.6275731,  85.28591,8589.895891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,09:45:05,2023-07-09,04:45:05,25.4,5.06,19.27,1,-81.3,47.661,57.6,-20.922,0765,-1.000000,2015,  22.3568917, -22.6069934,  88.07074,8589.906308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,10:00:05,2023-07-09,05:00:05,25.1,5.06,19.19,1,-81.4,50.198,57.4,-18.519,0780,-1.000000,2015,  22.6075762, -24.4493946,  91.00269,8589.916725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,10:15:05,2023-07-09,05:15:05,25.1,5.06,19.09,1,-81.6,52.591,57.3,-16.020,0795,-1.000000,2015,  22.8582607, -26.1427603,  94.08251,8589.927141,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,10:30:05,2023-07-09,05:30:05,25.1,5.06,18.15,1,-81.7,54.810,57.2,-13.434,0810,-1.000000,2015,  23.1089452, -27.6748007,  97.30819,8589.937558,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,10:45:05,2023-07-09,05:45:05,25.1,5.06,17.43,1,-81.8,56.820,57.1,-10.771,0825,-1.000000,2015,  23.3596296, -29.0332264, 100.67441,8589.947975,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,11:00:05,2023-07-09,06:00:05,25.4,5.06,15.49,1,-82.0,58.578,57.0,-8.037,0840,-1.000000,2015,  23.6103141, -30.2060929, 104.17209,8589.958391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-09,11:15:05,2023-07-09,06:15:05,25.4,5.06,11.86,1,-82.1,60.041,56.9,-5.241,0855,-1.000000,2015,  23.8609986, -31.1822044, 107.78803,8589.968808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,02:00:05,2023-07-09,21:00:05,34.1,5.06,12.30,1,-90.0,-47.932,50.0,-5.414,0300,-1.000000,2016,  14.6513827,  66.2455275,  46.07570,8590.583391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,02:15:05,2023-07-09,21:15:05,33.5,5.06,15.85,1,-90.1,-45.951,49.9,-8.211,0315,-1.000000,2016,  14.9020672,  62.9870543,  46.18025,8590.593808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,02:30:05,2023-07-09,21:30:05,33.1,5.06,18.40,1,-90.2,-43.792,49.8,-10.945,0330,-1.000000,2016,  15.1527517,  59.7313355,  46.47532,8590.604225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,02:45:05,2023-07-09,21:45:05,32.8,5.06,19.73,1,-90.4,-41.480,49.7,-13.609,0345,-1.000000,2016,  15.4034362,  56.4806705,  46.91085,8590.614641,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,03:00:05,2023-07-09,22:00:05,32.8,5.06,20.00,1,-90.5,-39.036,49.6,-16.194,0360,-1.000000,2016,  15.6541206,  53.2369612,  47.45523,8590.625058,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,03:15:05,2023-07-09,22:15:05,32.2,5.06,20.08,1,-90.6,-36.478,49.5,-18.693,0375,20.121000,2016,  15.9048051,  50.0019053,  48.08790,8590.635475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,03:30:05,2023-07-09,22:30:05,31.9,5.06,20.09,1,-90.7,-33.823,49.3,-21.096,0390,20.121000,2016,  16.1554896,  46.7771068,  48.79519,8590.645891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,03:45:05,2023-07-09,22:45:05,31.5,5.06,20.10,1,-90.9,-31.084,49.2,-23.391,0405,20.121000,2016,  16.4061741,  43.5641453,  49.56800,8590.656308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,04:00:05,2023-07-09,23:00:05,30.9,5.06,20.12,1,-91.0,-28.273,49.1,-25.568,0420,20.121000,2016,  16.6568586,  40.3646227,  50.40036,8590.666725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,04:15:05,2023-07-09,23:15:05,30.6,5.06,20.14,1,-91.1,-25.400,49.0,-27.612,0435,20.121000,2016,  16.9075430,  37.1801986,  51.28850,8590.677141,1658.380273
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,04:30:05,2023-07-09,23:30:05,30.2,5.06,20.13,1,-91.3,-22.473,48.9,-29.512,0450,20.121000,2016,  17.1582275,  34.0126189,  52.23030,8590.687558,903.637364
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,04:45:05,2023-07-09,23:45:05,29.6,5.06,20.14,1,-91.4,-19.501,48.8,-31.252,0465,20.121000,2016,  17.4089120,  30.8637412,  53.22490,8590.697975,371.274421
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,05:00:05,2023-07-10,00:00:05,29.3,5.06,20.14,1,-91.5,-16.489,48.7,-32.818,0480,20.121000,2017,  17.6595965,  27.7355591,  54.27244,8590.708391,110.245247
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,05:15:05,2023-07-10,00:15:05,29.0,5.06,20.14,1,-91.7,-13.443,48.5,-34.195,0495,20.121000,2017,  17.9102809,  24.6302268,  55.37388,8590.718808,70.733369
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,05:30:05,2023-07-10,00:30:05,28.6,5.06,20.13,1,-91.8,-10.368,48.4,-35.369,0510,20.121000,2017,  18.1609654,  21.5500837,  56.53090,8590.729225,63.361625
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,05:45:05,2023-07-10,00:45:05,28.3,5.06,20.12,1,-91.9,-7.269,48.3,-36.326,0525,-1.000000,2017,  18.4116499,  18.4976819,  57.74580,8590.739641,290.531540
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,06:00:05,2023-07-10,01:00:05,28.0,5.06,20.11,1,-92.1,-4.148,48.2,-37.055,0540,-1.000000,2016,  18.6623344,  15.4758151,  59.02146,8590.750058,301.099996
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,06:15:05,2023-07-10,01:15:05,27.7,5.06,20.08,1,-92.2,-1.010,48.1,-37.545,0555,-1.000000,2016,  18.9130189,  12.4875502,  60.36130,8590.760475,308.689413
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,06:30:05,2023-07-10,01:30:05,27.7,5.06,20.03,1,-92.3,2.142,48.0,-37.790,0570,-1.000000,2016,  19.1637033,   9.5362620,  61.76926,8590.770891,314.417229
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,06:45:05,2023-07-10,01:45:05,27.3,5.06,19.99,1,-92.5,5.305,47.9,-37.787,0585,-1.000000,2016,  19.4143878,   6.6256713,  63.24977,8590.781308,318.689978
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,07:00:05,2023-07-10,02:00:05,27.0,5.06,19.94,1,-92.6,8.476,47.7,-37.535,0600,-1.000000,2016,  19.6650723,   3.7598857,  64.80776,8590.791725,321.887750
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,07:15:05,2023-07-10,02:15:05,26.7,5.06,19.90,1,-92.7,11.653,47.6,-37.039,0615,-1.000000,2016,  19.9157568,   0.9434447,  66.44861,8590.802141,324.263013
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,07:30:05,2023-07-10,02:30:05,26.4,5.06,19.88,1,-92.8,14.832,47.5,-36.305,0630,-1.000000,2016,  20.1664412,  -1.8186332,  68.17816,8590.812558,326.372169
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,07:45:05,2023-07-10,02:45:05,26.4,5.06,19.85,1,-93.0,18.012,47.4,-35.342,0645,-1.000000,2016,  20.4171257,  -4.5208003,  70.00264,8590.822975,328.402959
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,08:00:06,2023-07-10,03:00:06,26.4,5.06,21.22,1,-93.1,21.192,47.3,-34.161,0660,-1.000000,2016,  20.6680887,  -7.1598187,  71.93085,8590.833403,331.206632
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,08:15:05,2023-07-10,03:15:05,27.0,5.06,19.81,1,-93.2,24.359,47.2,-32.780,0675,-1.000000,2016,  20.9184947,  -9.7202597,  73.96307,8590.843808,337.970572
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,08:30:05,2023-07-10,03:30:05,26.7,5.06,19.79,1,-93.4,27.519,47.1,-31.209,0690,-1.000000,2016,  21.1691791, -12.2033557,  76.11291,8590.854225,470.089632
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,08:45:05,2023-07-10,03:45:05,26.1,5.06,19.76,1,-93.5,30.666,46.9,-29.465,0705,-1.000000,2016,  21.4198636, -14.5980605,  78.38518,8590.864641,868.596510
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,09:00:05,2023-07-10,04:00:05,25.7,5.06,19.73,1,-93.6,33.795,46.8,-27.561,0720,-1.000000,2016,  21.6705481, -16.8954701,  80.78669,8590.875058,1568.786283
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,09:15:05,2023-07-10,04:15:05,25.4,5.06,19.69,1,-93.8,36.901,46.7,-25.513,0735,-1.000000,2016,  21.9212326, -19.0859228,  83.32374,8590.885475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,09:30:05,2023-07-10,04:30:05,25.1,5.06,19.65,1,-93.9,39.978,46.6,-23.333,0750,-1.000000,2016,  22.1719171, -21.1590161,  86.00178,8590.895891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,09:45:05,2023-07-10,04:45:05,25.1,5.06,19.59,1,-94.0,43.017,46.5,-21.035,0765,-1.000000,2016,  22.4226015, -23.1036589,  88.82497,8590.906308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,10:00:05,2023-07-10,05:00:05,25.1,5.06,19.52,1,-94.2,46.010,46.4,-18.630,0780,-1.000000,2016,  22.6732860, -24.9081721,  91.79571,8590.916725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,10:15:05,2023-07-10,05:15:05,24.8,5.06,19.41,1,-94.3,48.946,46.3,-16.128,0795,-1.000000,2016,  22.9239705, -26.5604449,  94.91408,8590.927141,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,10:30:05,2023-07-10,05:30:05,24.4,5.06,19.21,1,-94.4,51.808,46.1,-13.540,0810,-1.000000,2016,  23.1746550, -28.0481581,  98.17726,8590.937558,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,10:45:05,2023-07-10,05:45:05,24.1,5.06,17.91,1,-94.5,54.579,46.0,-10.874,0825,-1.000000,2016,  23.4253394, -29.3590770, 101.57898,8590.947975,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,11:00:05,2023-07-10,06:00:05,23.8,5.06,15.65,1,-94.7,57.234,45.9,-8.138,0840,-1.000000,2016,  23.6760239, -30.4814121, 105.10910,8590.958391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-10,11:15:05,2023-07-10,06:15:05,24.1,5.06,12.11,1,-94.8,59.741,45.8,-5.339,0855,-1.000000,2016,  23.9267084, -31.4042360, 108.75334,8590.968808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,02:00:05,2023-07-10,21:00:05,34.8,5.06,12.49,1,-102.4,-46.668,39.2,-5.461,0300,-1.000000,2017,  14.7170925,  65.3912981,  46.08082,8591.583391,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,02:15:05,2023-07-10,21:15:05,34.4,5.06,16.06,1,-102.6,-45.568,39.1,-8.262,0315,-1.000000,2017,  14.9677770,  62.1332907,  46.24164,8591.593808,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,02:30:05,2023-07-10,21:30:05,33.8,5.06,18.55,1,-102.7,-44.226,39.0,-10.999,0330,-1.000000,2017,  15.2184615,  58.8786950,  46.57743,8591.604225,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,02:45:05,2023-07-10,21:45:05,33.5,5.06,19.73,1,-102.8,-42.664,38.9,-13.667,0345,-1.000000,2017,  15.4691460,  55.6296802,  47.04400,8591.614641,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,03:00:05,2023-07-10,22:00:05,33.1,5.06,19.98,1,-103.0,-40.902,38.8,-16.257,0360,-1.000000,2017,  15.7198304,  52.3880803,  47.61318,8591.625058,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,03:15:05,2023-07-10,22:15:05,32.8,5.06,20.00,1,-103.1,-38.961,38.7,-18.761,0375,20.052500,2017,  15.9705149,  49.1555600,  48.26651,8591.635475,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,03:30:05,2023-07-10,22:30:05,32.2,5.06,20.01,1,-103.2,-36.862,38.6,-21.168,0390,20.052500,2017,  16.2211994,  45.9337112,  48.99171,8591.645891,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,03:45:05,2023-07-10,22:45:05,31.5,5.06,20.02,1,-103.3,-34.622,38.5,-23.468,0405,20.052500,2017,  16.4718839,  42.7241156,  49.78061,8591.656308,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,04:00:05,2023-07-10,23:00:05,31.2,5.06,20.03,1,-103.5,-32.258,38.4,-25.649,0420,20.052500,2017,  16.7225684,  39.5283871,  50.62788,8591.666725,999000.000000
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,04:15:05,2023-07-10,23:15:05,30.9,5.06,20.06,1,-103.6,-29.785,38.2,-27.699,0435,20.052500,2017,  16.9732528,  36.3482054,  51.53023,8591.677141,1593.172284
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,04:30:05,2023-07-10,23:30:05,30.6,5.06,20.06,1,-103.7,-27.217,38.1,-29.604,0450,20.052500,2017,  17.2239373,  33.1853431,  52.48591,8591.687558,832.121736
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,04:45:05,2023-07-10,23:45:05,29.9,5.06,20.06,1,-103.9,-24.565,38.0,-31.349,0465,20.052500,2017,  17.4746218,  30.0416913,  53.49434,8591.697975,310.593144
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,05:00:05,2023-07-11,00:00:05,29.6,5.06,20.07,1,-104.0,-21.839,37.9,-32.920,0480,20.052500,2018,  17.7253063,  26.9192832,  54.55588,8591.708391,70.043478
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,05:15:05,2023-07-11,00:15:05,29.3,5.06,20.08,1,-104.1,-19.048,37.8,-34.302,0495,20.052500,2018,  17.9759907,  23.8203191,  55.67170,8591.718808,34.490991
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,05:30:05,2023-07-11,00:30:05,29.0,5.06,20.08,1,-104.2,-16.200,37.7,-35.481,0510,20.052500,2018,  18.2266752,  20.7471915,  56.84365,8591.729225,36.020290
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,05:45:05,2023-07-11,00:45:05,28.6,5.06,20.08,1,-104.4,-13.302,37.6,-36.443,0525,20.052500,2018,  18.4773597,  17.7025129,  58.07417,8591.739641,38.216023
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,06:00:05,2023-07-11,01:00:05,28.6,5.06,20.08,1,-104.5,-10.360,37.5,-37.175,0540,20.052500,2017,  18.7280442,  14.6891454,  59.36630,8591.750058,38.675704
The_Freeman_Center,  29.9255900, -97.9928400,2023-07-11,06:15:05,2023-07-11,01:15:05,28.3,5.06,20.08,1,-104.6,-7.380,37.4,-37.669,0555,-1.000000,2017,  18.9787287,  11.7102331,  60.72360,8591.760475,39.368073
